expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random,temperature_bias,theta_bias,salinity_bias,oxygen_bias,aou_bias,nitrate_bias,tco2_bias,talk_bias,gamma_teos
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,9,2781.1,2742,2.6004,2.38073743975757,34.8611,2,1,27.8290978457283,32.4704641160411,37.0075810174596,41.4422239453929,45.7762775949745,28.0414460072609,226.932,2,1,101.376992260942,2,25.087,2,1,NaN,9,51.94702,2,1,1.652,2,1,2199.7,2,1,2337.6,2,1,823.688299213576,0,NaN,7.70782855758073,0,7.93421732783688,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,35.0305533254044,7.96081115426978,384.356467385628,0.0094843049604613,10.0517205428968,0.0632391453616828,60.1102270858227,0.002,0.002,0.005,2.26932,1.01376992260942,0.50174,4,4,28.0414460072609
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,7,3039.1,2994,2.1697,1.9335807347928,34.8257,2,1,27.8373294027765,32.4913814239771,37.0408576723805,41.4874774359373,45.833077012483,28.0817983498551,221.322,2,1,110.788999231628,2,27.957,2,1,NaN,9,65.88189,2,1,1.73,2,1,2219.1,2,1,2344.2,2,1,900.156330136125,0,NaN,7.67501123463364,0,7.89470976894495,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,34.9955731264564,7.92334047303366,412.135109227019,0.0092695044399696,10.5279706328065,0.065920384090017,66.7801147413587,0.002,0.002,0.005,2.21322,1.10788999231628,0.55914,4,4,28.0817983498551
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,6,3294.1,3244,1.8268,1.57295965191146,34.8013,2,1,27.8453727548099,32.5097583501392,37.0693040247579,41.5256824746675,45.8806897665395,28.1177577580471,220.609,2,1,114.614123771699,2,27.791,2,1,NaN,9,77.37566,2,1,1.855,2,1,2221.2,2,1,2349.1,2,1,887.93039425758,0,NaN,7.68104225804587,0,7.8964370095206,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,34.971757858336,7.92662186224425,398.115661685572,0.0093026542550275,10.2178103913172,0.0654166407447777,64.0672480169516,0.002,0.002,0.005,2.20609,1.14614123771699,0.55582,4,4,28.1177577580471
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,5,3549.1,3493,1.5809,1.30710476296497,34.7806,2,1,27.8480160741244,32.5201219656949,37.0871918817838,41.5508632520762,45.9129016616196,28.1426287110398,219.462,2,1,118.095240032224,2,29.436,2,1,NaN,9,86.00191,2,1,1.906,2,1,2235.3,2,1,2355.5,2,1,938.653279578005,0,NaN,7.6608118604296,0,7.86764833132905,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,34.9515482208969,7.89908002934046,415.978442368445,0.0091614498763021,10.5099262624891,0.0670685092100162,68.3782122150061,0.002,0.002,0.005,2.19462,1.18095240032224,0.58872,4,4,28.1426287110398
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,3,3753.5,3692,1.4648,1.17276635554168,34.7672,2,1,27.8466264414462,32.5226842440081,37.0936062523058,41.561011717818,45.9266505016394,28.1532311223786,217.712,2,1,121.043104709515,2,29.613,2,1,NaN,9,91.4537,2,1,1.979,2,1,2241.8,2,1,2357.8,2,1,967.351404643442,0,NaN,7.64961688251027,0,7.84874859345281,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,34.938794998607,7.88098586966216,425.895590318149,0.0090789688771685,10.6618281145084,0.0680226936022842,70.8607831325367,0.002,0.002,0.005,2.17712,1.21043104709515,0.59226,4,4,28.1532311223786
740H20111224,4095,11,1,1,2012,1,12,1,51,-40,-19.931,3864.6,3854.6,1,3853.4,3789,1.4097,1.10860584257657,34.7615,2,1,27.8464384279384,32.524383991806,37.0971461346126,41.5663353773875,45.9336940283999,28.1588420292375,216.588,2,1,122.739997816097,2,29.584,2,1,NaN,9,93.82064,2,1,2.009,2,1,2242.6,2,1,2357.5,2,1,974.60790776343,0,NaN,7.64668991382836,0,7.84227849519675,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-12 01:51:00,34.9333837022384,7.8748544688525,427.617756475422,0.0090552438421598,10.6780781684277,0.0683094430026878,71.4074128788665,0.002,0.002,0.005,2.16588,1.22739997816097,0.59168,4,4,28.1588420292375
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,24,2.7,3,16.8217,16.8212593514056,35.147,2,1,25.6695170618982,29.9922451500768,34.2196807724215,38.354620062938,42.3998056089731,25.6923888985812,242.983,2,1,-4.18094374623587,2,0.018,2,1,0.005,2,0.9373,2,1,0.137,2,1,2059.3,2,1,2322.3,2,1,397.051787605949,0,NaN,7.97554681372385,0,8.09925025115239,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3128394750169,8.10135950604402,348.282697413176,0.0107781193633432,10.2127244505795,0.0431274932371365,39.7026819321691,0.002,0.002,0.005,2.42983,-0.0418094374623587,0.00036,4,4,25.6923888985812
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,23,18,18,16.8067,16.8037630296569,35.1462,2,1,25.6730386798924,29.9960724276862,34.2238046315028,38.359030848545,42.4044932122126,25.6956493379471,242.917,2,1,-4.03367087316198,2,0.017,2,1,0.01,2,0.85902,2,1,0.148,2,1,2058.7,2,1,2322.4,2,1,395.687840874037,0,NaN,7.97679624885451,0,8.10020615278135,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3119990529785,8.1023376150722,346.775840306069,0.010781437666829,10.1717662147387,0.0430611626432215,39.4827782127284,0.002,0.002,0.005,2.42917,-0.0403367087316198,0.00034,4,4,25.6956493379471
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,20,18.6,18,16.7685,16.7654697843006,35.1515,2,1,25.686152478745,30.0098100336663,34.23814747354,38.3739591118233,42.4199861011505,25.709314796654,242.245,2,1,-3.19509189200173,2,0.015,2,1,NaN,9,0.73851,2,1,0.132,2,1,2059,2,1,2321,2,1,398.657633696213,0,NaN,7.97388243739514,0,8.09781002957483,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3173215640392,8.09991965253198,348.872464558313,0.0107717403256841,10.2250791895214,0.0432398862884185,39.8548879932313,0.002,0.002,0.005,2.42245,-0.0319509189200173,0.0003,4,4,25.709314796654
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,18,33.5,33,16.7582,16.7527425885958,35.1514,2,1,25.68907838615,30.0129555315016,34.2415060375504,38.3775237971468,42.4237496315377,25.7119735278436,242.06,2,1,-2.95164481388696,2,0.014,2,1,0.005,2,0.721,2,1,0.143,2,1,2064.2,2,1,2321.5,2,1,408.507222978148,0,NaN,7.96520037173371,0,8.08861963612573,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3172760772023,8.09075249627143,357.288428042082,0.0107454228555339,10.4477529409435,0.0437112765230316,41.1638555776099,0.002,0.002,0.005,2.4206,-0.0295164481388696,0.00028,4,4,25.7119735278436
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,15,41.9,42,16.7013,16.6944888565209,35.151,2,1,25.702496502103,30.0273795202681,34.2569060164408,38.3938679512105,42.4410046229232,25.7257645404667,241.958,2,1,-2.58187246505909,2,0.024,2,1,0.007,2,0.73645,2,1,0.143,2,1,2059.4,2,1,2322.2,2,1,397.461462506043,0,NaN,7.97515030810175,0,8.09930467932682,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3168782128956,8.10146381669437,346.720861112901,0.0107758397332327,10.1660369418942,0.0431613441023806,39.5489240844379,0.002,0.002,0.005,2.41958,-0.0258187246505909,0.00048,4,4,25.725764540467
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,22,47.5,47,16.5017,16.4940412489523,35.1598,2,1,25.756257576546,30.0845499770232,34.3173845286471,38.4575464799198,42.507769827856,25.7817645437931,244.131,2,1,-3.84578952424005,2,0.251,2,1,0.05,2,0.88168,2,1,0.172,2,1,2063.8,2,1,2323.7,2,1,404.026002835451,0,NaN,7.96948324632428,0,8.09641968392345,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3257271502418,8.09873096606132,349.496077393726,0.0107605992788495,10.234318586671,0.0434552656000052,40.0743527986967,0.002,0.002,0.005,2.44131,-0.0384578952424005,0.00502,4,4,25.7817645437931
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,21,99.8,99,12.9792,12.9654998939192,35.2831,2,1,26.6192531064671,31.0115599726501,35.3065184389973,39.5067689795824,43.6149288061572,26.6863986155252,243.488,2,1,14.0145888452234,2,6.694,2,1,0.014,2,2.53483,2,1,0.541,2,1,2107.7,2,1,2327.5,2,1,503.049989377595,0,NaN,7.89014712922422,0,8.06785603249312,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.4496801994885,8.07335207128945,375.929007555755,0.0105033250051661,10.7710883422415,0.0482258028882648,46.8525515379099,0.002,0.002,0.005,2.43488,0.140145888452234,0.13388,4,4,26.6863986155252
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,6,119.8,119,12.9251,12.9086844166226,35.3039,2,1,26.6467964446758,31.0400656509557,35.3359578652842,39.5371109361806,43.6461399298294,26.7155536659059,242.769,2,1,14.9960854930717,2,6.948,2,1,0.011,2,2.41329,2,1,0.565,2,1,2110,2,1,2328.7,2,1,506.874992762345,0,NaN,7.88750629763601,0,8.06525546324785,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.4705991835901,8.07084306797768,377.820211862651,0.0104934783847547,10.8159171166635,0.0483605625746982,47.1906295883371,0.002,0.002,0.005,2.42769,0.149960854930717,0.13896,4,4,26.7155536659059
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,20,198.4,197,12.6946,12.6676650918284,35.2699,2,1,26.6685312129903,31.066747246226,35.3674423090179,39.573241967895,43.686751209719,26.7379815600528,244.438,2,1,14.6687531343169,2,7.244,2,1,NaN,9,2.60281,2,1,0.583,2,1,2105.8,2,1,2325.8,2,1,501.76863026192,0,NaN,7.89083228083069,0,8.06936327020312,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.4365574591097,8.07519860055962,369.942735083102,0.0105009670642638,10.601082076381,0.0482575750722201,46.1360094425268,0.002,0.002,0.005,2.44438,0.146687531343169,0.14488,4,4,26.7379815600528
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,5,200.3,199,12.8057,12.7783422560213,35.293,2,1,26.6644295068581,31.0603174992461,35.3587520984274,39.5623646084587,43.6737647290302,26.7331705589735,243.989,2,1,14.4865043534997,2,7.19,2,1,NaN,9,2.46891,2,1,0.576,2,1,2115.6,2,1,2329,2,1,521.819080980052,0,NaN,7.87690809179941,0,8.05327083779505,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.4597704342637,8.05899991401256,386.678544945905,0.010450200068336,11.0268058670089,0.0490663962722533,48.8705702223913,0.002,0.002,0.005,2.43989,0.144865043534997,0.1438,4,4,26.7331705589735
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,3,300.8,298,12.0068,11.9673118612954,35.1501,2,1,26.7120048497277,31.1249631844716,35.4399735384129,39.6596238636598,43.7864881524936,26.7855904559954,246.424,2,1,16.6939483477433,2,8.462,2,1,NaN,9,2.66667,2,1,0.657,2,1,2116.2,2,1,2319.1,2,1,547.24765139981,0,NaN,7.85810047189496,0,8.04251893442997,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,35.3163534669989,8.04920907631508,391.875647404551,0.0103656545881356,11.0932699372726,0.0506790151955532,50.9002471692909,0.002,0.002,0.005,2.46424,0.166939483477433,0.16924,4,4,26.7855904559954
740H20111224,4095,12,1,2,2012,1,13,5,44,-40,-23.8,2908,401.1,1,401.1,398,9.8693,9.82278376626309,34.7723,2,1,26.8042738179706,31.26459244446,35.6256094155508,39.8897800252801,44.0595677971851,26.8950469537582,232.839,2,1,43.314171825,2,15.389,2,1,NaN,9,4.60925,2,1,1.059,2,1,2132,2,1,2301.2,2,1,652.873798898315,0,NaN,7.79025218282741,0,8.00132380081928,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.9369909556033,8.01161199701255,427.78843063804,0.0100456566614601,11.7489117241994,0.0563386837357439,60.780376822093,0.002,0.002,0.005,2.32839,0.43314171825,0.30778,4,4,26.8950469537582
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,19,501.5,497,7.6976,7.64736193848647,34.4869,2,1,26.9227808826468,31.4339009908724,35.8442971118318,40.1562617552065,44.3721212325915,27.0380911694784,225.274,2,1,65.1329944578372,2,23.551,2,1,NaN,9,7.9722,2,1,1.425,2,1,2148.9,2,1,2288,2,1,778.069623744267,0,NaN,7.7223305035286,0,7.95953661296874,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.6505272161951,7.97429003729786,466.558889674178,0.0096608088798568,12.321926947183,0.0623429327233394,72.3024439755616,0.002,0.002,0.005,2.25274,0.651329944578372,0.47102,4,4,27.0380911694784
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,18,753.3,746,4.6079,4.54914214523323,34.1965,2,1,27.0887211444713,31.6777908570339,36.1640210025819,40.5494154369992,44.8360543868109,27.2480882330023,252.804,2,1,60.0506083924147,2,28.252,2,1,NaN,9,14.5333,2,1,1.786,2,1,2167.1,2,1,2280.9,2,1,914.145157150025,0,NaN,7.66007668942223,0,7.93080385347359,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.3596084625272,7.95280135177618,482.426799165935,0.0092287016418057,12.1624193829789,0.0682753750845468,80.8654289907334,0.002,0.002,0.005,2.52804,0.600506083924147,0.56504,4,4,27.2480882330023
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,17,1007.3,997,3.5469,3.47462414588349,34.2306,2,1,27.2264725657078,31.8433868389495,36.3567219581612,40.7683664093838,45.0803014835576,27.4046644615145,227.822,2,1,93.2264079707827,2,32.167,2,1,NaN,9,29.6022,2,1,2.044,2,1,2185.9,2,1,2294.6,2,1,959.335646290953,0,NaN,7.64365909333821,0,7.91953691317084,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.3950279823432,7.94522859472699,482.02802488824,0.0091095603585306,11.9957391656526,0.0693960313061922,81.8794836082433,0.002,0.002,0.005,2.27822,0.932264079707827,0.64334,4,4,27.4046644615145
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,16,1257.6,1244,3.0643,2.97609403463063,34.3491,2,1,27.3676489381216,31.9969793083428,36.5223994722232,40.9457434446345,45.2689458087436,27.5615923031898,199.715,2,1,125.015661787585,2,34.549,2,1,NaN,9,45.9071,2,1,2.213,2,1,2222.5,2,1,2309.7,2,1,1133.247791295,0,NaN,7.58143271893079,0,7.84864110199311,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.5151995484801,7.87722531300783,559.624974634066,0.0086413538751167,13.1232423197348,0.0738667914356143,100.186756940447,0.002,0.002,0.005,1.99715,1.25015661787585,0.69098,4,4,27.5615923031898
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,15,1511.2,1494,2.8376,2.73087850801091,34.5096,2,1,27.5177640068036,32.152437053177,36.6830526387512,41.1114196877188,45.4394513683735,27.7244616084468,179.427,2,1,146.891634053481,2,34.83,2,1,NaN,9,59.67614,2,1,2.256,2,1,2239.5,2,1,2327.4,2,1,1144.99930708836,0,NaN,7.58002133044517,0,7.84054829157383,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.6770378156024,7.87023786654693,557.332973863215,0.0086346759203365,13.0687805724905,0.0734540274748654,99.2020565400886,0.002,0.002,0.005,1.79427,1.46891634053481,0.6966,4,4,27.7244616084468
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,14,1765.1,1744,2.8202,2.69196551812704,34.6384,2,1,27.6241260929553,32.2588024624604,36.7894148494938,41.2177706346095,45.545781801567,27.8311369077221,179.209,2,1,147.108085960283,2,32.892,2,1,NaN,9,63.20801,2,1,2.164,2,1,2241.7,2,1,2334,2,1,1116.83806277638,0,NaN,7.59051856991791,0,7.84235848537277,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.8064190152189,7.87175077491445,540.525538368923,0.0087135415158312,12.8225647487227,0.0724720273964345,95.0737981650307,0.002,0.002,0.005,1.79209,1.47108085960283,0.65784,4,4,27.8311369077221
740H20111224,4095,12,1,1,2012,1,13,5,44,-40,-23.8,4235.3,4225.3,13,2018.5,1993,2.8456,2.69436921783554,34.7355,2,1,27.7015249687074,32.3353388640485,36.8651063857817,41.2926375243005,45.6198466182418,27.9043718711197,189.805,2,1,136.25314445878,2,31.029,2,1,NaN,9,61.40757,2,1,1.975,2,1,2236.7,2,1,2338.4,2,1,1049.31989517967,0,NaN,7.61522295155602,0,7.8592467805319,0,1,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,NaN,9,0,NaN,9,0,NaN,9,NaN,NaN,9,NaN,NaN,9,NaN,,9,,,9,,NaN,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-13 05:44:00,34.9037710365796,7.88761524582595,505.280492915274,0.0088938574632121,12.2828327694529,0.0704790156810311,86.7544781155826,0.002,0.002,0.005,1.89805,1.3625314445878,0.62058,4,4,27.9043718711197
