expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime
740H20111224,4095,5.0,1,1.0,2012,1,1,7.0,4.0,-39.9997,5.5177,5357.0,401.8,14.0,60.7,60.0,11.6255,11.6178175132184,34.656,2,1,26.3940495806307,30.8175458546389,35.1428002847597,39.3723768630928,43.5088296015108,26.4523822833374,269.726,2,1,-3.71952642462941,2,5.97,2,1,0.178,2,1.40801,2,1,0.548,2,1,2087.4,2,1,2299.9,2,1,504.126698540786,0,,7.88652876153445,0,8.0864712204302,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-01 07:04:00
740H20111224,4095,5.0,1,1.0,2012,1,1,7.0,4.0,-39.9997,5.5177,5357.0,401.8,9.0,100.6,100.0,10.5139,10.501954690876,34.6608,2,1,26.6001451463271,31.0467626653972,35.3944731620848,39.6457743259182,43.8031650477858,26.6710945268467,268.313,2,1,4.02226609737704,2,8.021,2,1,0.458,2,1.7716,2,1,0.653,2,1,2093.6,2,1,2302.1,2,1,516.787268814641,0,,7.87772934775156,0,8.09327705452305,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-01 07:04:00
740H20111224,4095,5.0,1,1.0,2012,1,1,7.0,4.0,-39.9997,5.5177,5357.0,401.8,7.0,124.8,124.0,10.4148,10.4000526319817,34.6673,2,1,26.6230713942114,31.0717988390868,35.4215586763489,39.6748422716341,43.8341432428676,26.6958119165353,264.937,2,1,7.97840571220866,2,9.053,2,1,0.367,2,2.03116,2,1,0.683,2,1,2100.0,2,1,2298.9,2,1,544.457218544219,0,,7.85792216250573,0,8.07344430892886,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-01 07:04:00
740H20111224,4095,5.0,1,1.0,2012,1,1,7.0,4.0,-39.9997,5.5177,5357.0,401.8,3.0,301.9,299.0,9.0601,9.02716276247701,34.5385,2,1,26.752389254706,31.2318223620641,35.6114184812245,39.8935752605753,44.0807077352802,26.8423145526285,264.2,2,1,17.2036785388493,2,13.162,2,1,0.02,2,3.08382,2,1,0.871,2,1,2119.1,2,1,2294.4,2,1,621.737983373872,0,,7.80806933151176,0,8.0361288194513,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-01 07:04:00
740H20111224,4095,5.0,1,1.0,2012,1,1,7.0,4.0,-39.9997,5.5177,5357.0,401.8,1.0,401.8,398.0,8.4863,8.44391333643349,34.5465,2,1,26.8503243719192,31.3427573508595,35.7349869010973,40.0293681582946,44.228280369847,26.9523693298157,235.905,2,1,49.1218975626309,2,18.066,2,1,0.017,2,5.73813,2,1,1.12,2,1,2141.1,2,1,2294.4,2,1,713.191790387145,0,,7.75635853626039,0,7.98709951420355,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-01 07:04:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,23.0,2.2,2.0,12.9507,12.95040134668,34.6722,2,1,26.1488419598793,30.5456486048449,34.844987335023,39.0494930740415,43.1617783471236,26.1952773393584,268.018,2,1,-9.25693521103972,2,3.953,2,1,0.084,2,1.20098,2,1,0.459,2,1,2075.6,2,1,2298.9,2,1,474.596730992216,0,,7.90846075608527,0,8.09055036715861,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,22.0,17.4,17.0,12.9465,12.9441370770212,34.672,2,1,26.1499391548214,30.5468694412391,34.8463282146397,39.0509500846695,43.1633473187428,26.1963254314311,267.984,2,1,-9.18951713695265,2,3.928,2,1,0.086,2,1.22261,2,1,0.474,2,1,2074.2,2,1,2297.0,2,1,475.195878279776,0,,7.90768612394383,0,8.08926337250352,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,21.0,27.7,27.0,12.9248,12.9210411193783,34.6721,2,1,26.1546300723892,30.5520106602171,34.8519066159618,39.056951397017,43.1697563248408,26.201181875881,268.164,2,1,-9.24775745412149,2,4.003,2,1,0.083,2,1.15463,2,1,0.469,2,1,2072.5,2,1,2295.7,2,1,473.643562321548,0,,7.90867013293182,0,8.09023065078018,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,20.0,37.7,37.0,12.8987,12.8935891761701,34.6716,2,1,26.1597194435085,30.5576399683186,34.8580601446695,39.0636120521601,43.1769058807813,26.2064624051171,267.5,2,1,-8.43776862495116,2,3.943,2,1,0.086,2,1.23291,2,1,0.485,2,1,2069.0,2,1,2297.9,2,1,460.071344647861,0,,7.91963677159056,0,8.10152416638405,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,18.0,47.1,47.0,12.7903,12.7839485150151,34.6762,2,1,26.1850871721488,30.5851233708202,34.8875975364826,39.0951362631638,43.2103452352983,26.2330432621218,267.51,2,1,-7.87518375961571,2,4.077,2,1,0.085,2,1.17729,2,1,0.485,2,1,2069.7,2,1,2299.9,2,1,457.656190266278,0,,7.92186804526112,0,8.10515889105941,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,17.0,57.8,57.0,12.4451,12.4374439058556,34.6819,2,1,26.2576515626688,30.6644850982639,34.973558851598,39.1874816297247,43.3088444817608,26.3093333276567,264.871,2,1,-3.39448018223419,2,4.295,2,1,0.098,2,1.24115,2,1,0.514,2,1,2074.9,2,1,2297.5,2,1,476.127629643758,0,,7.90701678188069,0,8.09489112246722,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,15.0,99.2,98.0,11.135,11.1227707759133,34.6843,2,1,26.5073940379605,30.940859125609,35.2757942452938,39.5147350677678,43.6602121154335,26.5735212603501,258.239,2,1,10.4909316048365,2,7.166,2,1,0.322,2,1.60165,2,1,0.671,2,1,2093.8,2,1,2295.5,2,1,534.575328135082,0,,7.86409273662533,0,8.06954187405917,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,14.0,198.9,197.0,10.1242,10.1010092061815,34.7456,2,1,26.7359981994764,31.1905307121713,35.545927453881,39.8046616011161,43.969211619446,26.8193803384669,244.387,2,1,30.1278415374033,2,12.194,2,1,,9,2.99421,2,1,0.917,2,1,2122.2,2,1,2299.1,2,1,621.29066605567,0,,7.80858649946694,0,8.0240315814612,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,13.0,348.5,346.0,8.155,8.11921376230749,34.5448,2,1,26.8984531017625,31.3982765645212,35.7976894133089,40.099022103014,44.3046330574564,27.006059894593,225.472,2,1,61.6224010352501,2,20.066,2,1,,9,6.43853,2,1,1.367,2,1,2145.5,2,1,2289.2,2,1,756.497524095262,0,,7.73309819770325,0,7.96971783722585,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,12.0,500.5,496.0,5.7209,5.67841059354042,34.2915,2,1,27.0328770309591,31.592700258429,36.0504675896,40.4082965342893,44.6683645484766,27.171928805124,231.276,2,1,72.8257886516151,2,26.251,2,1,,9,11.66063,2,1,1.732,2,1,2165.2,2,1,2277.2,2,1,924.705102384376,0,,7.6548230689011,0,7.91783424797285,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,11.0,751.9,745.0,3.9688,3.9138597416293,34.2209,2,1,27.1751976452404,31.7805771558997,36.2826822872694,40.683449946936,44.9849029947181,27.3427537846519,232.966,2,1,84.3198181545409,2,29.66,2,1,,9,22.98445,2,1,1.976,2,1,2176.0,2,1,2285.1,2,1,949.557697598681,0,,7.64604284299633,0,7.92564111457542,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,10.0,1005.0,995.0,3.1644,3.0951686515076,34.3079,2,1,27.3238856211074,31.9503372096949,36.4729558311949,40.8935883938609,45.2141805282113,27.5122409728591,207.544,2,1,115.915951665618,2,32.437,2,1,,9,40.07009,2,1,2.184,2,1,2211.6,2,1,2307.1,2,1,1064.61900566552,0,,7.60533029468747,0,7.88366104271667,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,7.0,1511.2,1494.0,2.7852,2.67890351460963,34.5813,2,1,27.5796334863719,32.215134922066,36.7465537421647,41.1756944044657,45.5044663135141,27.7865405097213,177.437,2,1,148.676345095163,2,32.32,2,1,,9,62.11209,2,1,2.221,2,1,2240.3,2,1,2330.7,2,1,1128.69826946225,0,,7.58598355054815,0,7.8480575423674,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,6.0,2018.2,1993.0,2.6427,2.49445782402837,34.7699,2,1,27.7464351122878,32.3854300522778,36.9202419334331,41.3526576717156,45.6845717814658,27.9583400872472,197.224,2,1,129.910538492872,2,27.869,2,1,,9,60.18084,2,1,1.955,2,1,2228.1,2,1,2338.8,2,1,987.286199077116,0,,7.63872970340923,0,7.888346421854,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,3.0,2525.4,2491.0,2.4484,2.25666965310753,34.8285,2,1,27.813409024222,32.4584646801295,36.9991769226081,41.4373052104372,45.7747204735922,28.0398209442984,216.172,2,1,112.753436546718,2,25.771,2,1,,9,56.88793,2,1,1.775,2,1,2206.3,2,1,2340.1,2,1,847.634692161949,0,,7.69734394694821,0,7.93533501404512,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,6.0,1,1.0,2012,1,3,14.0,7.0,-40.0148,-0.499900000000025,3047.1,3037.1,1.0,3034.1,2989.0,2.2378,2.00064342358356,34.8335,2,1,27.8382586184637,32.4903754077975,37.0379659195541,41.4827580453687,45.8265955113736,28.0807755353814,221.999,2,1,109.022414328311,2,25.378,2,1,,9,62.46435,2,1,1.76,2,1,2211.0,2,1,2346.1,2,1,844.470786557413,0,,7.69973342194422,0,7.92098990828601,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-03 14:07:00
740H20111224,4095,7.0,1,1.0,2012,1,6,16.0,3.0,-39.9996,-9.66570000000002,2953.0,400.4,3.0,300.3,298.0,8.9577,8.9251182024889,34.648,2,1,26.8544607477666,31.3353552722742,35.716368074397,39.9998909707756,44.1883341583211,26.9541438944222,232.641,2,1,49.1699367128422,2,16.491,2,1,0.009,2,5.43222,2,1,1.187,2,1,2137.4,2,1,2297.5,2,1,686.981870415011,0,,7.7707537364818,0,7.99879028893746,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-06 16:03:00
740H20111224,4095,7.0,1,1.0,2012,1,6,16.0,3.0,-39.9996,-9.66570000000002,2953.0,400.4,2.0,400.4,397.0,7.322,7.28330596274714,34.4521,2,1,26.9475770552813,31.4674579087068,35.8863726366678,40.2065835595386,44.4303913994886,27.0665375309982,226.37,2,1,66.3652488762199,2,22.555,2,1,,9,8.4254,2,1,1.502,2,1,2154.8,2,1,2290.4,2,1,797.165193314443,0,,7.71357399847514,0,7.95993197706324,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-06 16:03:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,24.0,5.7,6.0,14.7881,14.7872506280497,34.9378,2,1,25.9705244079148,30.3307512612976,34.594577846171,38.7647243269994,42.8438726882005,26.005665958239,257.906,2,1,-8.96334274112894,2,2.128,2,1,0.07,2,0.58504,2,1,0.31,2,1,2070.3,2,1,2311.9,2,1,437.525134292515,0,,7.93946258362089,0,8.09372659754556,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,21.0,36.7,36.0,14.4422,14.4368132829465,34.9542,2,1,26.0589142314914,30.4255017606911,34.6955015173892,38.8716190633054,42.9565245780936,26.0988440354448,257.102,2,1,-6.45610064909565,2,2.549,2,1,0.085,2,0.7725,2,1,0.343,2,1,2084.5,2,1,2315.3,2,1,464.915502585146,0,,7.91790287314647,0,8.075934141243,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,20.0,51.3,51.0,13.6416,13.6343511031916,34.9928,2,1,26.2578958469737,30.6393167153667,34.9237135354451,39.1137564569487,43.2120868862185,26.3070120076272,258.878,2,1,-4.24878150515119,2,3.433,2,1,0.126,2,0.85799,2,1,0.411,2,1,2084.8,2,1,2315.0,2,1,466.926761523069,0,,7.91616286534601,0,8.08599694034316,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,14.0,60.5,60.0,12.5244,12.5163259347614,34.9893,2,1,26.4807222327076,30.8838607195146,35.1893405126921,39.3997771269128,43.5177672161628,26.5433536952897,260.895,2,1,-0.406149337676652,2,4.083,2,1,0.192,2,1.11858,2,1,0.487,2,1,2093.8,2,1,2311.0,2,1,499.611436779306,0,,7.89076864525731,0,8.07691373202892,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,19.0,62.3,62.0,12.6412,12.6328334899262,34.9886,2,1,26.4572359499102,30.8580817580291,35.1613356975022,39.3696192468547,43.4855339632647,26.5182636887836,261.553,2,1,-1.68462623630029,2,4.698,2,1,0.191,2,1.12991,2,1,0.488,2,1,2085.0,2,1,2316.8,2,1,463.768508462277,0,,7.91892167021196,0,8.10395136193143,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,11.0,70.4,70.0,12.3552,12.3458841511631,35.0064,2,1,26.527323108571,30.9337195026255,35.2423619788105,39.4558573467191,43.576795100689,26.5928721998029,258.681,2,1,2.69100020535097,2,5.12,2,1,0.486,2,1.52131,2,1,0.53,2,1,2100.1,2,1,2335.2,2,1,462.884262696485,0,,7.92252340844586,0,8.11185337712232,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,18.0,71.5,71.0,12.3578,12.34833793378,34.9953,2,1,26.5182294153321,30.9246542167282,35.2333245128684,39.4468471456241,43.5678116327354,26.5832264463838,260.484,2,1,0.895225940280852,2,5.104,2,1,0.355,2,1.58517,2,1,0.519,2,1,2093.0,2,1,2317.2,2,1,483.472097686237,0,,7.90377761890393,0,8.09248290691751,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,9.0,80.2,80.0,12.1295,12.119013488301,34.9947,2,1,26.5621681767741,30.973169508786,35.2862832638289,39.5041041440265,43.6292116616671,26.630203660038,258.581,2,1,4.03931131497438,2,5.658,2,1,0.542,2,1.66757,2,1,0.559,2,1,2100.0,2,1,2312.2,2,1,514.380335730091,0,,7.88023359223025,0,8.07149127909367,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,7.0,100.5,100.0,11.6294,11.6166090291239,34.9863,2,1,26.651120657561,31.0723177388752,35.3953316744141,39.6227295726856,43.7570681436744,26.7257885215416,257.484,2,1,7.90756975346994,2,7.127,2,1,0.262,2,2.04352,2,1,0.622,2,1,2099.5,2,1,2310.8,2,1,516.46984640405,0,,7.87852107227744,0,8.07674905336617,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,2.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,3218.2,3208.2,16.0,101.3,100.0,11.602,11.5891250217019,34.9981,2,1,26.6654493294655,31.08712272518,35.4105988996464,39.6384435327577,43.773212156291,26.7411134445165,256.666,2,1,8.8556841122558,2,7.418,2,1,0.036,2,2.34119,2,1,0.622,2,1,2104.2,2,1,2310.4,2,1,531.398947023925,0,,7.86792561841506,0,8.06622373707195,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,6.0,121.3,120.0,11.4023,11.3870460827437,34.9843,2,1,26.6923631991513,31.1182615708251,35.4458408173555,39.6776550205516,43.8162501001998,26.7701405835875,257.039,2,1,9.63360277792827,2,6.539,2,1,0.097,2,1.90653,2,1,0.593,2,1,2105.8,2,1,2310.8,2,1,534.860425352606,0,,7.86563977075903,0,8.06622793066091,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
740H20111224,4095,9.0,1,1.0,2012,1,8,17.0,58.0,-39.9996,-12.9997,2953.0,401.2,4.0,200.4,199.0,10.9324,10.9077997337606,34.9446,2,1,26.7490911612154,31.1851703230798,35.5226376040216,39.7640186126375,43.9118356152742,26.8313037690773,254.696,2,1,14.7566479481804,2,9.142,2,1,0.007,2,2.66255,2,1,0.724,2,1,2106.2,2,1,2309.5,2,1,539.348084745622,0,,7.86241482729255,0,8.06728434785955,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-08 17:58:00
