expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,20.0,197.3,196.0,13.6566,13.6284517832218,35.4009,2,1,26.574895928487,30.9536506919524,35.2354524881887,39.4229740504766,43.5188589526149,26.6372042062832,228.934,2,1,24.907395719220375,2,6.612,2,1,0.014,2,2.41535,2,1,0.548,2,1,2109.5,2,1,2333.3,2,1,496.031775095664,0,,7.89592570967042,0,8.05979650207714,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,35.568226952471306,8.064726440228956,380.53880787619545,0.01052362707742179,10.922304972146105,0.047622906966213394,46.91680978644928
740H20111224,4095,14.0,1,1.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,2953.0,401.7,5.0,200.9,199.0,13.9383,13.9092248068584,35.4643,2,1,26.5652178193468,30.9382285458314,35.2144542865317,39.3965808579167,43.4872624782884,26.6261331637771,231.34,2,1,20.955684349307916,2,6.426,2,1,,9,2.18257,2,1,0.484,2,1,2112.3,2,1,2335.4,2,1,499.367520508719,0,,7.89366215465767,0,8.05301094260021,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,35.63193131722456,8.057578847417771,387.7180283386815,0.010515500946487732,11.118690653399339,0.04765859892618708,47.82028554858186
740H20111224,4095,14.0,1,1.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,2953.0,401.7,3.0,301.5,299.0,11.9066,11.8672634305766,35.0767,2,1,26.6740528736739,31.0895387302171,35.407004892857,39.629033199011,43.7581925681052,26.7485900675706,224.215,2,1,39.58992353577841,2,11.801,2,1,,9,3.42166,2,1,0.811,2,1,2122.4,2,1,2313.9,2,1,581.122426139744,0,,7.8351407727388,0,8.0203076721645,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,35.24264700192379,8.027522219352843,414.41262616416935,0.010267642303124323,11.621318355993107,0.05238214556480425,55.34137316153356
740H20111224,4095,14.0,1,1.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,2953.0,401.7,1.0,401.7,398.0,8.9359,8.89214841210808,34.6154,2,1,26.8341711954483,31.31603927472,35.6979991797014,39.982439917494,44.1717693021842,26.9342207715978,226.118,2,1,56.04575177542495,2,18.691,2,1,,9,5.46621,2,1,1.212,2,1,2134.3,2,1,2292.7,2,1,691.419119073797,0,,7.76759512501968,0,7.99196436567471,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.77940975883359,8.004001397876285,436.1598868596344,0.009923131073868196,11.835395157541964,0.05845222670658101,63.967305661716274
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,19.0,498.5,494.0,6.2824,6.23792276194741,34.3205,2,1,26.9852693488217,31.5311370647125,35.9753280250536,40.320011961983,44.5674108528456,27.1211687998481,238.334,2,1,61.99092464517423,2,22.878,2,1,0.013,2,9.67788,2,1,1.594,2,1,2153.0,2,1,2281.7,2,1,827.5047619227,0,,7.6981352120986,0,7.95574631504191,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.48333966756894,7.973550163822143,468.63549629991314,0.00950168017196334,12.17113951807883,0.06475391094529213,75.05582112961915
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,18.0,750.4,743.0,4.1371,4.0813459871186,34.1795,2,1,27.1250530519787,31.7263798952811,36.2245416385513,40.6214924134313,44.9192698139539,27.2889323759527,254.461,2,1,61.989282985480145,2,26.481,2,1,0.011,2,17.34417,2,1,1.829,2,1,2165.1,2,1,2282.7,2,1,891.828009247429,0,,7.66989806568586,0,7.94890195771814,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.342515699850445,7.971995213097638,460.8221665729822,0.00929323911205431,11.711028968296286,0.06750375210210299,76.49156470182666
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,17.0,1003.2,993.0,3.4554,3.38411076006127,34.2616,2,1,27.2598687689594,31.8789453748402,36.3943845340823,40.808065206093,45.1219605282697,27.4377513181659,222.783,2,1,98.90523514079453,2,29.823,2,1,0.011,2,32.3935,2,1,2.058,2,1,2193.3,2,1,2297.0,2,1,995.954112496031,0,,7.6295382355628,0,7.90571562948262,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.42607755248701,7.9319123577873825,499.32022272577353,0.009009964931377552,12.274103924909515,0.07043122974608228,85.88652785585754
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,16.0,1254.8,1241.0,2.9982,2.91077623752421,34.3883,2,1,27.4048487311763,32.0356271472572,36.5624556375692,40.9871614892534,45.3116735401447,27.6008617928439,192.843,2,1,132.31783585794213,2,31.938,2,1,0.011,2,50.13937,2,1,2.211,2,1,2221.1,2,1,2314.6,2,1,1087.8788452685,0,,7.59800955125437,0,7.86822818445408,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.55439932521988,7.896898919712758,534.1115041301864,0.008776267298061205,12.75314948518743,0.07242887673224989,94.00412974948912
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,15.0,1508.3,1491.0,2.8585,2.75172206252511,34.5305,2,1,27.5326262466288,32.1665601360792,36.6964547832181,41.1241220844781,45.451477790099,27.7391332989425,179.107,2,1,146.99092434230172,2,31.758,2,1,0.01,2,60.61653,2,1,2.216,2,1,2233.3,2,1,2328.4,2,1,1089.01814445333,0,,7.59958408987268,0,7.86211123038978,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.697862866376575,7.891426328461976,528.9235042354856,0.0087899148074137,12.662596475755599,0.07190944436831063,92.44768133704667
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,14.0,1759.7,1739.0,2.878,2.74941121878901,34.6545,2,1,27.6319187349864,32.2648985239175,36.7938577630687,41.2206110312498,45.547076525678,27.8359272510725,180.481,2,1,145.3302688801365,2,30.063,2,1,0.012,2,62.09561,2,1,2.091,2,1,2232.8,2,1,2332.9,2,1,1056.52740185311,0,,7.61180553206936,0,7.86531591647572,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.82247994187833,7.894070786854753,511.1078753309591,0.008876950750823866,12.386618049564733,0.07082766516380287,88.15500491928853
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,13.0,2014.6,1990.0,2.876,2.7246080137661,34.7514,2,1,27.7115578079136,32.3444178800096,36.8732556668945,41.2998851229402,45.6262240160772,27.9110777541157,192.518,2,1,133.25571940052933,2,27.703,2,1,0.011,2,60.10977,2,1,1.931,2,1,2225.1,2,1,2337.0,2,1,977.621333612362,0,,7.64226155065159,0,7.88878410431829,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.91972837130281,7.916621625623547,469.57015820712405,0.009090452459103757,11.69835821471818,0.06833093347568296,78.51226741119807
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,12.0,2166.1,2138.0,2.8692,2.70394118346072,34.7888,2,1,27.7432809403222,32.3763968242897,36.905481862774,41.3323484560026,45.6589130760767,27.9410367033041,200.02,2,1,125.82916554990894,2,26.58,2,1,0.009,2,57.31744,2,1,1.817,2,1,2219.0,2,1,2335.5,2,1,946.652464010566,0,,7.65434017552848,0,7.89609281476472,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.957252742757355,7.92335873960686,453.2794277609048,0.009166156025458849,11.40308965977449,0.06743310509597576,74.93404956209953
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,11.0,2522.5,2488.0,2.6395,2.44450875623005,34.8236,2,1,27.7936696808688,32.4335926545277,36.9693056936362,41.4025909973741,45.7353390778665,28.0030470176033,210.676,2,1,117.20262824089878,2,25.089,2,1,0.01,2,59.56902,2,1,1.741,2,1,2217.3,2,1,2341.6,2,1,902.780776916079,0,,7.6734938133535,0,7.90646733970679,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.99232466853208,7.933893539274272,424.88646402869784,0.009281706086245027,10.848500429520524,0.06587186995298012,68.81488064481454
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,10.0,2778.7,2739.0,2.2361,2.02438589043547,34.7931,2,1,27.8039893494467,32.4557805838767,37.0030560598571,41.4475456142095,45.791094602871,28.0425214170523,204.801,2,1,126.63188921175015,2,26.584,2,1,0.01,2,73.71092,2,1,1.823,2,1,2229.4,2,1,2346.5,2,1,951.263502183591,0,,7.6542297257741,0,7.88129129901434,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.96214246679197,7.910607942926155,439.0284785396187,0.009144129636085878,11.040023936912403,0.06746881112587144,72.57235881513711
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,9.0,3034.7,2990.0,1.8939,1.66457379007033,34.7725,2,1,27.8154122874823,32.4774537347353,37.0347168597461,41.4888854100923,45.8417649571361,28.0813581100597,203.726,2,1,130.7908860597526,2,27.55,2,1,0.011,2,84.04079,2,1,1.915,2,1,2244.7,2,1,2358.9,2,1,978.695831684022,0,,7.64534751772799,0,7.86651730581582,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.94220725238729,7.897375236685296,443.55617307430225,0.00907767526877192,11.073184844148171,0.06804958389439932,73.82308340564664
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,8.0,3289.7,3239.0,1.4877,1.24270812092898,34.7401,2,1,27.8199971687575,32.4942826057031,37.0634787885904,41.5292135413731,45.8932440987864,28.1214396193499,201.307,2,1,136.91164029456863,2,29.019,2,1,0.01,2,98.70799,2,1,2.015,2,1,2254.7,2,1,2358.7,2,1,1049.98038772128,0,,7.61820534067461,0,7.83214444124546,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.91053095840795,7.865109834074849,467.6121986193334,0.008871466491838063,11.392851258541082,0.07039699063353384,80.14038391305562
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,7.0,3545.1,3489.0,1.1815,0.918620529201359,34.7247,2,1,27.8295234845004,32.513251566417,37.0916517907926,41.5663080199331,45.9389394643742,28.159749408681,204.783,2,1,136.3033808830415,2,29.412,2,1,0.011,2,106.25583,2,1,2.128,2,1,2260.4,2,1,2358.8,2,1,1092.45736752148,0,,7.60287437871425,0,7.80914092922197,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.89587515285093,7.843628808349908,479.58608898328305,0.008746211769268123,11.511168956315661,0.07175470180719189,83.55896239929564
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,6.0,4057.2,3988.0,0.6759,0.374328243519416,34.6943,2,1,27.8386738159263,32.5385295909196,37.1326536664671,41.6225534337773,46.0098818795873,28.2233156359774,211.479,2,1,134.53226536314574,2,30.242,2,1,0.01,2,117.13469,2,1,2.244,2,1,2266.4,2,1,2362.0,2,1,1117.23385133777,0,,7.59472793447109,0,7.78655176531994,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.866511900250785,7.8231246983076055,477.30154947162737,0.00866434309036613,11.357477871093284,0.07260620222739293,84.00388383236348
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,3.0,4831.1,4740.0,0.3002,-0.0737259867478331,34.6698,2,1,27.8435741368235,32.5569222855224,37.1642042075207,41.66686191538,46.0664917128061,28.2814221462299,218.976,2,1,131.18147525611,2,30.463,2,1,0.011,2,125.52713,2,1,2.315,2,1,2266.5,2,1,2366.4,2,1,1088.24797859096,0,,7.60564221325837,0,7.77277331996936,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.84254423769216,7.81065472799607,452.1580423131426,0.008722756195400468,10.870222383304359,0.07197869128988717,78.97238778447598
740H20111224,4095,14.0,1,2.0,2012,1,15,19.0,41.0,-39.9937,-32.4942,4952.4,4942.4,1.0,4941.6,4848.0,0.2791,-0.106678069736164,34.672,2,1,27.8470570307645,32.5613707998332,37.1695942904669,41.6731647359109,46.073674300317,28.2887396561529,219.382,2,1,131.07296897526862,2,30.513,2,1,0.011,2,126.22753,2,1,2.319,2,1,2263.5,2,1,2364.8,2,1,1076.97969137307,0,,7.609392266818,0,7.77279246497039,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-15 19:41:00,34.844782686099926,7.8107161629800235,446.17391935835656,0.008747461177019664,10.764841908389405,0.07174502676121211,77.71345737258676
740H20111224,4095,15.0,1,1.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,48.5,22.0,3.4,3.0,18.9688,18.9681954477524,35.3295,2,1,25.2811818151429,29.5671609280787,33.758942378322,37.8593844687002,41.8712778161662,25.2958328806416,233.045,2,1,-3.9626245398413857,2,0.081,2,1,0.011,2,0.56238,2,1,0.101,2,1,2041.1,2,1,2338.7,2,1,341.116411363539,0,,8.03156054544452,0,8.12300901726361,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.49624291381466,8.124393290035872,326.9335688683105,0.010929469061031835,9.702806509764413,0.039761213206092744,34.94182276001715
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,18.0,48.3,48.0,17.5506,17.542457536612,35.3816,2,1,25.6765804321203,29.9855654204243,34.1996658443907,38.3217010502085,42.3544317157116,25.7024242016332,238.13,2,1,-2.9545102380625963,2,0.028,2,1,0.016,2,0.68083,2,1,0.152,2,1,2053.3,2,1,2340.3,2,1,360.143938649577,0,,8.01248080567871,0,8.12391464912679,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.548678068542316,8.125760779321299,325.2260618819807,0.01088719125277305,9.622939932108386,0.040732337808651695,35.40411861737521
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,17.0,58.2,58.0,15.8226,15.8134714959853,35.3173,2,1,26.0343976227784,30.3735926685717,34.6170048387705,38.7673960106188,42.8274816090434,26.0719336427678,241.979,2,1,1.2300188714585545,2,0.554,2,1,0.08,2,1.05266,2,1,0.275,2,1,2076.5,2,1,2334.1,2,1,414.276237388716,0,,7.96168081004814,0,8.09857702953165,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.484083418058994,8.101429042669816,348.26072455312465,0.010744941281784758,10.185854245217229,0.04365405649522757,40.04159397205713
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,15.0,62.1,62.0,15.2481,15.238604984643,35.2942,2,1,26.1460240192662,30.4956560613457,34.7491961861517,38.9093845062489,42.9789190523882,26.1879566936347,231.558,2,1,14.441112223957106,2,2.063,2,1,0.149,2,1.68302,2,1,0.362,2,1,2088.9,2,1,2334.4,2,1,440.948504160252,0,,7.93926254576932,0,8.0844543162686,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.460877271527096,8.087844216365392,361.9354020496846,0.010676494122347566,10.523657490205604,0.04497101983037476,42.60920978722736
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,14.0,73.0,72.0,14.4812,14.4704129072041,35.3827,2,1,26.3825848109855,30.7456687716476,35.0122618903799,39.1850737096163,43.2667776545475,26.434539486361,219.067,2,1,30.549681790848155,2,5.428,2,1,0.068,2,2.44831,2,1,0.512,2,1,2111.1,2,1,2334.6,2,1,497.030917922189,0,,7.89545260786114,0,8.05112047578209,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.54980345571523,8.055372368087715,395.27981985409684,0.010526946200364033,11.34140898459858,0.04755905577928102,48.676610414570845
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,13.0,83.3,83.0,14.0696,14.0575275705906,35.3572,2,1,26.4510993438887,30.8220472996957,35.0962728618149,39.2764676892666,43.3652907287092,26.5067487170221,222.08,2,1,29.651733818499963,2,6.511,2,1,0.048,2,2.52865,2,1,0.554,2,1,2106.4,2,1,2330.5,2,1,493.600441141064,0,,7.89738253730655,0,8.05905119598808,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.52419651764339,8.063687403332814,385.798173711908,0.010531783602606214,11.077389632302864,0.0475582762687285,47.524141847311896
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,10.0,98.9,98.0,13.7891,13.7749536212241,35.3484,2,1,26.5037434722028,30.8800756230262,35.159527004266,39.3447766436616,43.4384732284886,26.5624344701619,225.179,2,1,28.00443965511741,2,7.198,2,1,0.034,2,2.49466,2,1,0.571,2,1,2110.7,2,1,2331.6,2,1,502.587242053338,0,,7.89097376455237,0,8.05624362894684,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.515378936125096,8.061131358543896,388.25648519112497,0.010508787486532683,11.125441571139614,0.04797427222786239,48.16435991381311
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,8.0,199.1,197.0,11.5182,11.4929098571786,34.9891,2,1,26.6764256022777,31.1001242890034,35.4255673515702,39.655314950749,43.7919180449148,26.7517304476293,223.565,2,1,42.48500898786824,2,12.654,2,1,0.018,2,3.8522,2,1,0.877,2,1,2122.0,2,1,2311.3,2,1,586.366674704114,0,,7.83157748171745,0,8.02637858285206,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,35.15453057760454,8.034179853284138,412.0648846085831,0.010254981669617072,11.540490867491112,0.05276991008179794,55.38245383504413
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,7.0,299.2,297.0,8.7987,8.76662021841366,34.5842,2,1,26.8295941939198,31.3144932600517,35.6993996544256,39.9866928718327,44.1787727034593,26.9307453194381,223.738,2,1,59.2749968140356,2,19.222,2,1,0.016,2,6.01829,2,1,1.266,2,1,2140.5,2,1,2290.0,2,1,729.556000558438,0,,7.74690990650148,0,7.97621253291787,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,34.747885337330956,7.988707601300168,458.8307948734733,0.009815095577813808,12.306705461097131,0.06009926178419624,68.9076574366448
740H20111224,4095,15.0,1,3.0,2012,1,17,2.0,53.0,-40.0,-37.4166,2908.0,1005.1,5.0,400.3,397.0,6.6794,6.642715464347,34.3688,2,1,26.9701068753593,31.5058268491205,35.940146490236,40.2752723105557,44.5134576069031,27.0984775668367,231.912,2,1,65.50198068870029,2,23.802,2,1,0.011,2,9.57797,2,1,1.55,2,1,2152.1,2,1,2283.5,2,1,814.445303327403,0,,7.70440884076479,0,7.96010303441817,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/yrpd-vp53;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2012-01-17 02:53:00,34.53170918893886,7.977056969858481,469.4045648087292,0.009548907561906708,12.248838448996427,0.06407308454447465,74.49190271646891
