expocode,cruise,station,region,cast,year,month,day,hour,minute,latitude,longitude,bottomdepth,maxsampdepth,bottle,pressure,depth,temperature,theta,salinity,salinityf,salinityqc,sigma0,sigma1,sigma2,sigma3,sigma4,gamma,oxygen,oxygenf,oxygenqc,aou,aouf,nitrate,nitratef,nitrateqc,nitrite,nitritef,silicate,silicatef,silicateqc,phosphate,phosphatef,phosphateqc,tco2,tco2f,tco2qc,talk,talkf,talkqc,fco2,fco2f,fco2temp,phts25p0,phts25p0f,phtsinsitutp,phtsinsitutpf,phtsqc,cfc11,pcfc11,cfc11f,cfc11qc,cfc12,pcfc12,cfc12f,cfc12qc,cfc113,pcfc113,cfc113f,cfc113qc,ccl4,pccl4,ccl4f,ccl4qc,sf6,psf6,sf6f,sf6qc,c13,c13f,c13qc,c14,c14f,c14err,h3,h3f,h3err,he3,he3f,he3err,he,hef,heerr,neon,neonf,neonerr,o18,o18f,toc,tocf,doc,docf,don,donf,tdn,tdnf,chla,chlaf,doi,second,datetime,salinity_absolute,pH_total,pco2,pH_total_bias,pco2_bias,pH_total_random,pco2_random,temperature_bias,theta_bias,salinity_bias,oxygen_bias,aou_bias,nitrate_bias,phosphate_bias,silicate_bias,tco2_bias,talk_bias
74EQ20101018,4096,5.0,1,1.0,2010,10,27,15.0,53.0,-40.0445,5.5247,5497.0,5343.3,2.0,5343.3,5237.0,1.1636,0.698585601896626,34.7297,2,1,27.847631262664,32.5376968072446,37.1222743100582,41.6029175847386,45.9813198691859,28.20604143795,218.26,2,1,124.75698299817816,2,30.667,2,1,,9,108.205,2,1,2.112,2,1,2251.1,2,1,2368.8,2,1,964.811191964624,0,,7.65243810454874,0,7.79220345894249,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-27 15:53:00,34.9014481341014,7.826139206687692,410.5349063286984,0.0090525188935307,10.288803093300585,0.068128144837659,68.35543265839453,0.002,0.002,0.005,2.1826,1.2475698299817817,0.61334,0.04224,2.1641,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,24.0,19.9,20.0,10.5222,10.5198488495991,34.5341,2,1,26.4981947493966,30.9453422231975,35.293570888213,39.5453781378458,43.7032625580264,26.5646387859527,283.455,2,1,-10.964974951137435,2,7.281,2,1,0.176,2,1.654,2,1,0.723,2,1,2085.4,2,1,2292.7,2,1,514.942272524936,0,,7.87782826653738,0,8.09620251720078,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.6970694025372,8.104590493039286,348.0124809774168,0.0104382815295138,9.92192429862616,0.0504788204559505,45.164906003995846,0.002,0.002,0.005,2.8345499999999997,-0.10964974951137435,0.14562,0.01446,0.03308,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,22.0,34.65,34.0,10.4995,10.4954089571199,34.5337,2,1,26.5021726644363,30.9498396479162,35.2985729678185,39.5508684820138,43.7092234951012,26.568933261668,283.366,2,1,-10.732183433876628,2,7.378,2,1,0.176,2,1.656,2,1,0.729,2,1,2088.2,2,1,2298.9,2,1,507.721825865176,0,,7.88404813643029,0,8.10245184874761,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.69668827503878,8.110868571657694,342.6171103490169,0.010465817938408,9.792407659955208,0.0499687691441552,44.07783574056278,0.002,0.002,0.005,2.83366,-0.10732183433876628,0.14756,0.01458,0.03312,4.0,4.0
74EQ20101018,4096,6.0,1,2.0,2010,10,29,20.0,24.0,-40.0054,0.8687,4833.0,404.6,18.0,61.75,61.0,10.3461,10.3388679109892,34.5446,2,1,26.5380097925706,30.9889173231422,35.3407982349809,39.5961386250722,43.7574276552978,26.6071659541497,282.097,2,1,-8.565093786958244,2,7.422,2,1,0.185,2,1.762,2,1,0.761,2,1,2091.9,2,1,2291.7,2,1,537.161967508496,0,,7.86203447440709,0,8.08108180666401,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.7076622130728,8.08979429859722,360.32275121766605,0.0103727664919709,10.21131829358126,0.0515695757650246,47.595541081658254,0.002,0.002,0.005,2.82097,-0.08565093786958243,0.14844,0.015220000000000001,0.03524,4.0,4.0
74EQ20101018,4096,6.0,1,2.0,2010,10,29,20.0,24.0,-40.0054,0.8687,4833.0,404.6,16.0,76.65,76.0,10.1859,10.1770055504784,34.5498,2,1,26.5700718952469,31.0243912243896,35.3795863544226,39.6381330790032,43.8025119545753,26.6415108119916,277.451,2,1,-2.9726918449463824,2,7.686,2,1,0.195,2,1.78,2,1,0.8,2,1,2097.4,2,1,2289.7,2,1,560.192969429416,0,,7.84612864606109,0,8.06655664798741,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.712902935819535,8.075583055497463,373.4019607739758,0.0103046646231724,10.51448256635599,0.0527086716113189,50.229438293544014,0.002,0.002,0.005,2.7745100000000003,-0.029726918449463825,0.15372,0.016,0.0356,4.0,4.0
74EQ20101018,4096,6.0,1,2.0,2010,10,29,20.0,24.0,-40.0054,0.8687,4833.0,404.6,12.0,102.8,102.0,10.0234,10.0115817691771,34.5233,2,1,26.5777222990587,31.0357769727377,35.3946016642617,39.6566611076121,43.8244265978137,26.6501478325699,278.841,2,1,-3.326450596472455,2,8.182,2,1,0.215,2,1.899,2,1,0.83,2,1,2095.0,2,1,2287.3,2,1,558.879156370248,0,,7.84666450533174,0,8.06866724327019,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.686274620633355,8.077964161691346,369.8081959451084,0.0103040891203853,10.414616077289653,0.052756436217027,49.79179458604256,0.002,0.002,0.005,2.7884100000000003,-0.03326450596472455,0.16364,0.0166,0.03798,4.0,4.0
74EQ20101018,4096,6.0,1,2.0,2010,10,29,20.0,24.0,-40.0054,0.8687,4833.0,404.6,10.0,152.3,151.0,9.8828,9.86540704149834,34.5069,2,1,26.589714149628,31.0510354271073,35.413034171396,39.678165287102,43.8488918341068,26.6635678210381,279.288,2,1,-2.8657738869761715,2,8.801,2,1,0.215,2,2.028,2,1,0.87,2,1,2092.8,2,1,2289.7,2,1,545.136194018144,0,,7.85632825774035,0,8.07904621783731,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.669839855891496,8.088587934234358,358.0842806619337,0.0103438921983854,10.124473593483328,0.0520782965143556,47.69214422496815,0.002,0.002,0.005,2.7928800000000003,-0.028657738869761716,0.17602,0.0174,0.04056,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,19.0,216.15,214.0,8.9018,8.87856931550153,34.5914,2,1,26.8175265188581,31.2998737296091,35.6823000082236,39.9671930602926,44.1569595907756,26.913559476382,244.244,2,1,38.05338084710749,2,15.919,2,1,0.01,2,4.484,2,1,1.237,2,1,2132.3,2,1,2290.6,2,1,690.412547442333,0,,7.76785116589061,0,7.99975625310309,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.75482251111357,8.011868383218825,436.1807673925431,0.0099310944106022,11.840441846585898,0.0584515911265081,63.981050721755736,0.002,0.002,0.005,2.44244,0.38053380847107493,0.31838,0.02474,0.08968,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,18.0,518.25,514.0,5.1658,5.12399136352995,34.2489,2,1,27.0654292943668,31.6394441792027,36.1110211143061,40.4822231923877,44.7551813690734,27.2122384406818,242.184,2,1,66.2789823998825,2,26.048,2,1,,9,13.14,2,1,1.911,2,1,2161.0,2,1,2282.9,2,1,867.614067497223,0,,7.6803256079597,0,7.95325309006023,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.41137681534722,7.974280254924237,468.8347670951489,0.0093835552378911,12.022278556359655,0.0663301421120963,76.65229287448042,0.002,0.002,0.005,2.42184,0.6627898239988249,0.52096,0.038220000000000004,0.26280000000000003,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,16.0,718.05,711.0,4.0581,4.00530601950719,34.2306,2,1,27.1735534634063,31.7764582775874,36.2761538234095,40.674587135605,44.9737897726584,27.3390436639603,237.582,2,1,79.33198489826333,2,28.737,2,1,,9,22.481,2,1,2.098,2,1,2179.4,2,1,2286.4,2,1,965.296575155354,0,,7.63988899250895,0,7.91890738257805,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.3936541759033,7.943465180058897,498.0006671243936,0.0090954301978849,12.35625967863858,0.0696952375743623,84.93518344162915,0.002,0.002,0.005,2.37582,0.7933198489826333,0.57474,0.04196,0.44962,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,17.0,718.75,712.0,4.0579,4.0050512494503,34.2311,2,1,27.1739774299485,31.776884899311,36.2765830071157,40.6750187713412,44.9742237366067,27.3394717387942,237.823,2,1,79.09176121399915,2,28.708,2,1,,9,22.437,2,1,2.091,2,1,2182.4,2,1,2288.0,2,1,975.750102412752,0,,7.63601146137745,0,7.91466241163043,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.394159446063576,7.93924195143744,503.65077365343785,0.0090680617085168,12.453613322818022,0.0699700721238383,86.18146809772632,0.002,0.002,0.005,2.3782300000000003,0.7909176121399915,0.57416,0.04182,0.44874,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,15.0,1022.7,1012.0,3.2313,3.1601088886806,34.346,2,1,27.3482817293102,31.9726745291634,36.493286407954,40.9119726587212,45.2306861645486,27.5350328911222,206.539,2,1,116.72442555646823,2,31.925,2,1,,9,42.472,2,1,2.311,2,1,2215.8,2,1,2309.8,2,1,1079.82967783625,0,,7.60017718924438,0,7.87628486689649,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.51095723248425,7.904449590863002,536.9434819349368,0.0088018452825564,12.85070836531244,0.07228080934889,94.35826718265196,0.002,0.002,0.005,2.06539,1.1672442555646823,0.6385000000000001,0.04622,0.8494400000000001,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,14.0,1276.05,1262.0,2.8764,2.78825832068313,34.4948,2,1,27.5008654200904,32.1340979109202,36.663311215247,41.090320705955,45.4170450864854,27.7052516559421,184.098,2,1,141.79162478668127,2,32.797,2,1,,9,58.578,2,1,2.349,2,1,2237.2,2,1,2324.1,2,1,1151.23684779539,0,,7.57737146744899,0,7.84649833000337,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.66155126200036,7.876402814079437,563.0529457273857,0.0086237201829178,13.171337870103384,0.0736030912578603,100.40388910507076,0.002,0.002,0.005,1.84098,1.4179162478668128,0.65594,0.04698000000000001,1.1715600000000002,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,12.0,1778.45,1757.0,2.7368,2.60833798991704,34.7064,2,1,27.6858053445774,32.322205603065,36.8544935478635,41.2844682233776,45.614034514753,27.8915268230131,190.422,2,1,136.40770660632515,2,30.354,2,1,,9,65.093,2,1,2.096,2,1,2232.7,2,1,2334.3,2,1,1047.99533773602,0,,7.61504701447595,0,7.87036354863037,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.87486533482269,7.899513686241019,503.4660002609013,0.0089023223168503,12.243911021740296,0.0704890497151776,86.47098142522735,0.002,0.002,0.005,1.90422,1.3640770660632515,0.60708,0.041920000000000006,1.30186,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,11.0,2030.3,2005.0,2.6858,2.53581440341257,34.773,2,1,27.7453528869878,32.3831891433181,36.9168723269317,41.3481944030082,45.6790542368828,27.9544541593651,203.217,2,1,124.03973632259962,2,28.531,2,1,,9,62.71,2,1,1.929,2,1,2224.5,2,1,2337.0,2,1,974.370819701537,0,,7.64348422457702,0,7.89244286174155,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.941664495079706,7.920779690401254,464.02555684508417,0.00909776843463,11.573540321249286,0.0682266946421591,77.48192577848748,0.002,0.002,0.005,2.0321700000000003,1.2403973632259964,0.57062,0.03858,1.2542,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,10.0,2280.8,2251.0,2.5482,2.37766009753077,34.7955,2,1,27.7768629782568,32.418855238916,36.9565852484434,41.3918264177339,45.7264616587113,27.995474156575,210.749,2,1,117.7485497522949,2,27.611,2,1,,9,64.776,2,1,1.869,2,1,2219.6,2,1,2338.6,2,1,933.975412925898,0,,7.65997983180857,0,7.90269573102868,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.96415967972999,7.93106102928403,439.65623957002896,0.0092014620458749,11.11347281430093,0.0669473635685691,72.21983303230161,0.002,0.002,0.005,2.10749,1.1774854975229492,0.55222,0.037380000000000004,1.29552,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,9.0,2534.65,2500.0,2.4558,2.26310030094193,34.8173,2,1,27.803908462068,32.4488791133722,36.9895091333251,41.4275584917507,45.7648985457856,28.029957988813,218.585,2,1,110.80294607862206,2,26.681,2,1,0.01,2,64.271,2,1,1.804,2,1,2216.9,2,1,2340.4,2,1,907.54791248343,0,,7.67125657535149,0,7.90635736768174,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.98609477416424,7.934584995650621,423.5479993668106,0.0092662337309285,10.797343085903496,0.066084552984865,68.79278612324067,0.002,0.002,0.005,2.1858500000000003,1.1080294607862207,0.53362,0.03608,1.28542,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,7.0,3045.25,3000.0,2.2524,2.01381860132257,34.8296,2,1,27.8340810947473,32.4858633277286,37.0331281210431,41.4776049142911,45.8211387635843,28.0758233313895,225.998,2,1,105.43128078812634,2,26.137,2,1,0.01,2,67.843,2,1,1.756,2,1,2208.1,2,1,2345.5,2,1,832.162206688007,0,,7.70521806956963,0,7.92633712808571,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.998765534237506,7.954700792036816,380.3884242960224,0.0094638624048392,9.933058614537968,0.063381748122168,59.581033325381725,0.002,0.002,0.005,2.25998,1.0543128078812634,0.52274,0.03512,1.3568600000000002,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,8.0,3045.5,3000.0,2.2527,2.01408283653316,34.8304,2,1,27.834701007195,32.4864692352503,37.0337203431593,41.4781838237102,45.8217047798262,28.07634097882,225.739,2,1,105.68605724899194,2,26.192,2,1,0.01,2,68.168,2,1,1.76,2,1,2216.7,2,1,2343.6,2,1,889.713802048984,0,,7.67935273588194,0,7.89797500378426,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.99956983671965,7.926571320254033,408.2701477769713,0.009299692266373,10.465361498685883,0.065545444749066,65.83092079542452,0.002,0.002,0.005,2.25739,1.0568605724899194,0.52384,0.0352,1.3633600000000001,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,5.0,4070.3,4001.0,1.2852,0.964331930007282,34.7517,2,1,27.8482375862609,32.5304171872901,37.1073066004631,41.5804966379142,45.951712556704,28.1792810215458,220.351,2,1,120.2635192635621,2,30.024,2,1,0.01,2,106.074,2,1,2.036,2,1,2246.4,2,1,2360.3,2,1,984.081925557474,0,,7.64339739081517,0,7.83175770761243,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.92301095326943,7.8652605748082145,427.9998050849317,0.0090279919407714,10.659439047954438,0.0685840937584902,71.71018482800608,0.002,0.002,0.005,2.20351,1.2026351926356211,0.60048,0.04072,2.12148,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,3.0,4586.7,4503.0,1.1092,0.736207750804029,34.7336,2,1,27.8484084239431,32.5373465486903,37.1208248204484,41.6004023627215,45.9777770025057,28.202429865463,220.175,2,1,122.498011633734,2,30.964,2,1,0.01,2,114.714,2,1,2.108,2,1,2249.5,2,1,2364.7,2,1,979.190655849989,0,,7.64603469978306,0,7.81645495813274,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.905251047520764,7.850906411533597,419.3881162186031,0.0090320343499279,10.465584857030732,0.0684622021881974,70.14365400726219,0.002,0.002,0.005,2.20175,1.22498011633734,0.6192799999999999,0.04216,2.29428,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,2.0,4993.45,4898.0,1.1257,0.704628997259268,34.7293,2,1,27.8469308795213,32.5368239424713,37.1212333340923,41.6017136954829,45.9799589743993,28.2046641753069,218.961,2,1,124.00339241759411,2,31.192,2,1,0.01,2,117.614,2,1,2.12,2,1,2251.4,2,1,2366.3,2,1,982.407882599722,0,,7.64503295909287,0,7.798615470967,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.900950374060855,7.833185740529374,419.0866125932656,0.0090134056822208,10.445373174795682,0.0686497375852394,70.2526078508318,0.002,0.002,0.005,2.18961,1.2400339241759413,0.6238400000000001,0.0424,2.35228,4.0,4.0
74EQ20101018,4096,6.0,1,1.0,2010,10,29,20.0,24.0,-40.0054,0.8687,5004.4,4994.4,1.0,4994.4,4899.0,1.1256,0.70441571012496,34.7297,2,1,27.8472663313535,32.5371621913787,37.1215742873121,41.60205724193,45.9803049876678,28.2049388684009,219.71,2,1,123.25523202390568,2,31.078,2,1,0.01,2,117.413,2,1,2.126,2,1,2244.5,2,1,2368.9,2,1,924.228367811246,0,,7.66890737859074,0,7.82533436396618,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-10-29 20:24:00,34.90135242672443,7.859706711892411,392.3687590021653,0.0091787034522214,9.97256909777368,0.0665864008504023,64.04862590517662,0.002,0.002,0.005,2.1971000000000003,1.2325523202390567,0.62156,0.042519999999999995,2.34826,4.0,4.0
74EQ20101018,4096,7.0,1,1.0,2010,11,1,5.0,24.0,-40.0064,-4.9008,3598.65,3588.65,24.0,5.45,5.0,11.0884,11.0877332601695,34.6334,2,1,26.474132981582,30.9086852584264,35.2446775519782,39.4846429328497,43.6311097419609,26.5397720602711,283.945,2,1,-14.928667755692912,2,6.314,2,1,0.146,2,1.626,2,1,0.646,2,1,2077.4,2,1,2295.7,2,1,486.535114161897,0,,7.89891356750646,0,8.10963055939744,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-11-01 05:24:00,34.796834917900206,8.117172025535764,336.53846806756644,0.0105209530809383,9.666477658116632,0.0489111565088933,42.54944459013825,0.002,0.002,0.005,2.83945,-0.14928667755692912,0.12628,0.012920000000000001,0.03252,4.0,4.0
74EQ20101018,4096,7.0,1,1.0,2010,11,1,5.0,24.0,-40.0064,-4.9008,3598.65,3588.65,23.0,20.75,21.0,10.8448,10.8422963320935,34.6379,2,1,26.5219047492763,30.9615341507799,35.3024575381676,39.5471933057847,43.6982575873474,26.5907357382869,284.442,2,1,-14.025376631864788,2,6.52,2,1,0.156,2,1.62,2,1,0.656,2,1,2085.3,2,1,2298.3,2,1,502.150638279627,0,,7.88773599478863,0,8.10136678072514,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-11-01 05:24:00,34.80131315983042,8.109216649479393,343.9036946722518,0.0104798154413835,9.841196686443276,0.049612600887308,43.98184473962131,0.002,0.002,0.005,2.84442,-0.1402537663186479,0.1304,0.013120000000000001,0.032400000000000005,4.0,4.0
74EQ20101018,4096,7.0,1,1.0,2010,11,1,5.0,24.0,-40.0064,-4.9008,3598.65,3588.65,22.0,50.05,50.0,10.5061,10.5001768571196,34.6297,2,1,26.576203126386,31.0230811084045,35.3710454440556,39.6225933642622,43.7802233631389,26.6490430571239,262.755,2,1,9.6645199332184,2,6.986,2,1,0.215,2,1.694,2,1,0.703,2,1,2088.0,2,1,2297.2,2,1,512.49149274212,0,,7.88007138107271,0,8.09767259126245,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-11-01 05:24:00,34.79311881996879,8.10602681315647,345.9658575109016,0.010448103957409,9.873238568723554,0.050171484344857,44.65725328300752,0.002,0.002,0.005,2.62755,0.096645199332184,0.13972,0.01406,0.03388,4.0,4.0
74EQ20101018,4096,7.0,1,1.0,2010,11,1,5.0,24.0,-40.0064,-4.9008,3598.65,3588.65,21.0,100.8,100.0,10.3581,10.3462462966972,34.6553,2,1,26.6230950040849,31.0730502250133,35.4240030363999,39.6784412663824,43.8388555746396,26.6992113452432,275.497,2,1,-2.2244062453555102,2,7.588,2,1,0.263,2,1.806,2,1,0.752,2,1,2093.1,2,1,2310.2,2,1,496.055684669411,0,,7.89410163971502,0,8.11263803046967,0,1,,,9,0,,,9,0,,,9,0,,,9,0,,,9,0,,9,0,,9,,,9,,,9,,,9,,,9,,,9,,9,,9,,9,,9,,9,https://doi.org/10.25921/n51y-es20;doi:10.5285/cf2d9ba9-d51d-3b7c-e053-8486abc0f5fd,0,2010-11-01 05:24:00,34.818881201198174,8.121249578367095,332.2467649911374,0.010507856933288,9.533826053223622,0.0490331356116171,42.05077879103096,0.002,0.002,0.005,2.75497,-0.0222440624535551,0.15176,0.01504,0.03612,4.0,4.0
